MAL_ID,Name,Score,Japanese_name,Features
106,Hana yori Dango,7.7,花より男子,"Hana yori Dango Drama, Romance, School, Shoujo  VIZ Media, Discotek Media Toei Animation PG-13 - Teens 13 or older akino Tsukushi, a girl who comes from a poor family, just wants to get through her two last years at Eitoku Gakuen quietly. But once she makes herself known by standing up for her friend to the F4, the four most popular, powerful, and rich boys at the school, she gets the red card: F4's way of a ""Declaration of War."" But when she doesn't let herself be beaten by them and is starting to fall for one of the F4, Hanazawa Rui, she starts to see that there is more than meets the eye... (Source: ANN)"
28669,Go! Princess Precure,7.7,Go! プリンセスプリキュア,"Go! Princess Precure Action, Slice of Life, Comedy, Magic, Fantasy, School, Shoujo   Toei Animation G - All Ages Once upon a time, there was a little girl who desperately wanted to become a princess just like the ones in her picture book. Other children made fun of her childish wishes, but she never stopped believing. One day, a boy who looked like a prince appeared, asking her if she would like to be a princess. He gave the girl magical charm to make her wish come true. That little girl, Haruka Haruno, is now a thirteen-year-old attending Noble Academy, a junior high boarding school. Her school life is interrupted by two fairies, Pafu and Aroma, who give her a Princess Perfume, which mysteriously matches the charm she was given eight years ago! Turns out, Haruka is one of the Princess Precures, and must team up with Cure Mermaid and Cure Twinkle in Go! Princess Precure in order to defeat the dark witch Dyspear before she brings the the Hope Kingdom and Haruka's world to a nightmareish end!"
36896,Boku no Hero Academia the Movie 1: Futari no Hero,7.7,僕のヒーローアカデミア THE MOVIE ～2人の英雄（ヒーロー）～,"Boku no Hero Academia the Movie 1: Futari no Hero Action, Shounen, Super Power TOHO animation, Shueisha Funimation Bones PG-13 - Teens 13 or older U.A. High School's students of Class 1-A have made it to summer break. Izuku Midoriya accompanies his mentor All Might to a celebratory superhero festival on I-Island, an isolated patch of land dedicated to researching Quirks and everything else associated with the hero business. Midoriya is granted the opportunity to meet All Might's friend Dave and Dave's daughter Melissa, two talented hero equipment engineers. He also encounters his classmates, most of whom have been given the opportunity to spend part of their summer break at the festival. However, a mysterious squad of villains infiltrates I-Island, and it is up to Midoriya and his friends to confront them, using their developing Quirks to fight off the new enemy and uncover a treacherous plot."
283,Akage no Anne,7.7,赤毛のアン,"Akage no Anne Slice of Life, Historical, Drama   Nippon Animation G - All Ages fe isn't easy for Anne Shirley, an 11-year-old orphan with a vast imagination and a short temper. In a twist of fate, she gets taken into the Cuthbert house in Avonlea. The elderly occupants Marilla and Matthew Cuthbert were looking for a young boy to help in the fields, but they're in for quite a shock when they realize Anne is a girl. Adapted from the acclaimed classic by L. M. Montgomery, Akage no Anne portrays Anne's upbringing from 11 to 17 years of age and her encounters and separations with various people. Only time will tell what major decision Anne has to make that will change her life forever."
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,7.7,宇宙戦艦ヤマト2202 愛の戦士たち,"Uchuu Senkan Yamato 2202: Ai no Senshi-tachi Action, Drama, Military, Sci-Fi, Space Production I.G, Bandai Visual, OLM, Lantis, Shochiku, Asatsu DK, Bandai, Banpresto, Bandai Namco Entertainment Funimation Xebec PG-13 - Teens 13 or older Three years since the return of the legendary Space Battleship Yamato, Earth has begun rebuilding itself and has made peace with the Gamilans. However, this recovery comes at the cost of utilizing the forbidden Wave Motion technology. Meanwhile, the notorious former crew members of the Yamato, who have each gone their separate ways, receive a psychic message from the mysterious Goddess Teresa. She urges them to return to their beloved ship and travel to the distant planet Terezart. They are promised a revolutionary power to combat the unprecedented threat of the relentless Gatlantis Empire, who are approaching Earth with all but innocent intentions. Unable to resist her plea, the crew reassembles and sets sail on another perilous intergalactic voyage, one that will test their sheer courage and versatility in the face of an even greater foe."
19115,Giovanni no Shima,7.7,ジョバンニの島,"Giovanni no Shima Drama, Historical Warner Bros. Japan  Production I.G PG-13 - Teens 13 or older In the aftermath of the most devastating conflict mankind had ever experienced, the tiny island of Shikotan became part of the Sakhalin Oblast... and on the unhealed border in this remote corner of the world, friendship among children from two different countries timidly blossomed, striving to overcome language barriers and the waves of history. Inspired by true events. On August 15th, they told us we had lost the war. At that time, we did not really understand. Then one day, everything changed. Many soldiers, wearing uniforms we had never seen before, arrived on the island. That was the day I met Tanya. (Source: Production I.G)"
95,Turn A Gundam,7.7,∀ガンダム,"Turn A Gundam Action, Military, Sci-Fi, Adventure, Space, Drama, Romance, Mecha Sotsu, Fuji TV Nozomi Entertainment Sunrise, Nakamura Production PG-13 - Teens 13 or older It is the Correct Century, two millennia after a devastating conflict which left the world broken. Earth is now mostly uninhabitable, and thus a remnant of humanity has resided on the Moon while the Earth and its few survivors recover. For years, the ""Moonrace,"" the people of the Moon, have continued to check if Earth is fit for resettlement. A boy named Rolan Cehack and two others are sent down to Earth for a reconnaissance mission. Rolan ends up spending a year on the planet working for the Heim Family, aristocrats living in a Victorian-like society. This family, like others of similar wealthy status, celebrates one's coming of age with a ceremony involving a giant stone statue known as the ""White Doll."" To Rolan's surprise, the Moonrace suddenly touches down on Earth with the intent of taking it by force. During the attack, the White Doll is broken apart, revealing a mobile suit called the ""Turn A Gundam"" inside. With Rolan in its cockpit, the Turn A causes a standoff between the forces of Earth and Moon. The young pilot, along with the people of both sides, must keep the peace and avoid another all-out, catastrophic war."
39681,D4DJ: First Mix,7.7,D4DJ First Mix,D4DJ: First Mix Music Bushiroad Sentai Filmworks SANZIGEN PG-13 - Teens 13 or older media mix project by Bushiroad.
251,Kyou kara Maou!,7.7,今日からマ王！,"Kyou kara Maou! Adventure, Comedy, Demons, Fantasy, Shoujo NHK Discotek Media Studio Deen PG-13 - Teens 13 or older Kyou kara Maou! revolves around Yuri Shibuya, your average Japanese teenager. One day, Yuri sees a classmate being harassed by bullies. Thanks to this intervention, his friend is able to escape, but unfortunately Yuri becomes the new target of the bullies in the process and gets his head shoved into a toilet. But instead of water, the toilet contains a swirling portal that sucks him into another world, largely resembling medieval Europe. There, he is told that he will become the next Demon King due to his black hair and black eyes, traits only possessed by the demon's royal lineage. Yuri's arrival is met with some skepticism by some of the demons, who view him as unworthy to be their king. However, after Yuri wins a duel by utilizing his magical powers, the demons slowly begin to acknowledge him as their monarch. Yuri must now learn what it takes be a true Demon King, as he tries to keep the peace between demons and humans in this strange new realm."
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,7.7,ワンピース オマツリ男爵と秘密の島,"One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima Adventure, Comedy, Fantasy, Shounen Fuji TV, Fujipacific Music  Toei Animation PG-13 - Teens 13 or older ""If you are a pirate among pirates among pirates among pirates, then gather your steadfast crew of friends and set sail for our island."" Upon finding an advertisement with these words on it for Omatsuri Island, the only recreational resort on the Grand Line, Monkey D. Luffy and his Straw Hat Crew set out for it immediately. Enticed by the island's casinos, spas, beautiful women, and exquisite cuisine, the crew are eager to relax and enjoy themselves. Much to their disappointment though, they are told upon arrival that they will first have to pass Baron Omatsuri's ""Ordeals of Hell."" Once they complete this series of challenges, they will be able to enjoy the resort. However, problems begin to surface the longer they stay on the island. As strange events continue to unfold, the Straw Hat Crew find themselves at odds with one another, disagreeing at every turn. Will the Straw Hat Crew be able to figure out the truth behind Omatsuri Island, or will they fall apart from infighting first?"
16904,K: Missing Kings,7.7,K MISSING KINGS,"K: Missing Kings Action, Super Power, Supernatural Starchild Records, Mainichi Broadcasting System, KlockWorx, Glovision VIZ Media GoHands PG-13 - Teens 13 or older It's been a year since the disappearance of Shiro, the Silver King; Kurou Yatogami and Neko have been diligent in their search, but to no end. Their investigation leads to a run-in with members of the now disbanded Red Clan HOMRA—Rikio Kamamoto and Anna Kushina—being pursued by the Green Clan, who desire Anna's powers for their own ends. Now, the members of Scepter 4 are called upon alongside Kurou and Neko in order to rescue Anna, the mascot, and only female member of the ruined Red Clan, from the enemy's clutches and hopefully find Shiro using the young girl's powers. Amidst crisis, the group is forced into a power struggle when the Green Clan threatens to overtake the Gold King's domain. The second step in the K Project series, K: Missing Kings , continues the story of a young boy caught up in a psychic war between seven kings, and showcases each character's struggles after the losses of their respective Kings."
477,Aria the Animation,7.69,ARIA The ANIMATION,"Aria the Animation Sci-Fi, Slice of Life, Fantasy, Shounen TV Tokyo, Shochiku, Mag Garden Nozomi Entertainment Hal Film Maker G - All Ages Drift peacefully into Neo Venezia, a city on the planet Aqua (formerly known as Mars). By the 24th century, humans have found a way to colonize the previously uninhabitable planet. As futuristic as that sounds, Neo Venezia is still teeming with rustic beauty; gondolas on wide canals and waterways are the main mode of transportation. The city itself is a faithful replication of Manhome's (the planet formerly known as Earth) Venice. To make sure that residents and tourists alike get the most from Neo Venezia's many wonders, companies offering guided tours via gondola were formed, one of which is named Aria Company. This is the workplace of Akari Mizunashi, a free spirited teenager from Manhome who is now a novice Undine (the title given to tour guides). Join Akari as she becomes intimately acquainted with other Undine, tourists, Neo Venezia's residents, and even the city itself, learning many valuable life lessons along the way, such as the wonderful truth that there are such things as manmade miracles."
6154,Saint Seiya: Meiou Hades Juuni Kyuu-hen - Yomigaerishi Gold Saint-tachi no Shinwa,7.69,冥王ハーデス十二宮編　よみがえりし黄金聖闘士たちの神話,"Saint Seiya: Meiou Hades Juuni Kyuu-hen - Yomigaerishi Gold Saint-tachi no Shinwa Adventure, Sci-Fi, Shounen   Toei Animation PG-13 - Teens 13 or older Is a summary of the Saga Hades Sanctuary from the perspective of the golden knights resurrected, especially Shura, Camus and Saga."
1293,Urusei Yatsura,7.69,うる星やつら,"Urusei Yatsura Action, Sci-Fi, Adventure, Comedy, Drama, Romance Kitty Films, Fuji TV AnimEigo Studio Pierrot, Studio Deen PG-13 - Teens 13 or older Not much is notable about the lecherous Ataru Moroboshi, but his extraordinary bad luck sticks out like the horns in an alien's head. When Earth is threatened by a fleet of alien invaders known as the Oni, Ataru is selected to represent humanity in a duel against one of them. It's a stroke of rare luck for Ataru that the duel is in fact a game of tag, and that his opponent is Lum, daughter of the Oni's leader, who places her personal dignity above victory—as Ataru finds out by seizing Lum's bikini top and with it, victory. However, misfortune kicks in again when Lum mistakes Ataru's promise to marry his girlfriend, Shinobu Miyake, as the desire to wed Lum herself, and decides she rather likes the idea. Wielding her influence as an alien princess, she moves in with him. Forced to deal with the consequences of his womanizing ways, Ataru must balance his crumbling relationship with Shinobu while keeping Lum happy, all the while flirting with every woman he meets."
740,Bishoujo Senshi Sailor Moon R,7.69,美少女戦士セーラームーン R,"Bishoujo Senshi Sailor Moon R Demons, Magic, Romance, Shoujo TV Asahi ADV Films, VIZ Media, DiC Entertainment Toei Animation PG-13 - Teens 13 or older Usagi Tsukino and her friends have been living peacefully until they are called into action again as Sailor Guardians, planetary warriors fighting for the peace of the galaxy. Usagi, also known as Sailor Moon, leads their group into battle when a new threat from beyond the stars presents itself: two survivors of an alien race, An and Ail. In order to save the source of their life force, the Makai Tree, An and Ail begin harvesting energy from unsuspecting humans. The Sailor Guardians must stop their plot or face the annihilation of Earth. But as one threat subsides, another follows—this time in the form of a little girl from the future who seeks the source of Sailor Moon's power to save her family. However, she is not the only one vying for it, as a group known as the Black Moon Clan also wishes to obtain the power and use it for nefarious purposes. In order to protect their destinies and the harmony of the universe, Sailor Moon and the rest of the Sailor Guardians must fight to stop these forces from succeeding."
120,Fruits Basket,7.69,フルーツバスケット,"Fruits Basket Slice of Life, Comedy, Supernatural, Drama, Romance, Shoujo TV Tokyo, Nihon Ad Systems, King Records Funimation Studio Deen PG-13 - Teens 13 or older fter the accident in which she lost her mother, 16-year-old Tooru moves in with her grandfather, but due to his home being renovated, is unable to continue living with him. Claiming she will find someone to stay with but also fearing the criticism of her family and not wanting to burden any of her friends, Tooru resorts to secretly living on her own in a tent in the woods. One night on her way back from work, she finds her tent buried underneath a landslide. Yuki Souma, the ""prince"" of her school, and his cousin Shigure Souma, a famous author, stumble across Tooru's situation and invite her to stay with them until her grandfather's home renovations are complete. Upon arriving at the Souma house, Tooru discovers their secret: if a Souma is hugged by someone of the opposite gender, they temporarily transform into one of the animals of the zodiac! However, this strange phenomenon is no laughing matter; rather, it is a terrible curse that holds a dark history. As she continues her journey, meeting more members of the zodiac family, will Tooru's kindhearted yet resilient nature be enough to prepare her for what lies behind the Souma household's doors?"
31859,Hai to Gensou no Grimgar,7.69,灰と幻想のグリムガル,"Hai to Gensou no Grimgar Action, Adventure, Drama, Fantasy TOHO animation Funimation A-1 Pictures PG-13 - Teens 13 or older Fear, survival, instinct. Thrown into a foreign land with nothing but hazy memories and the knowledge of their name, they can feel only these three emotions resonating deep within their souls. A group of strangers is given no other choice than to accept the only paying job in this game-like world—the role of a soldier in the Reserve Army—and eliminate anything that threatens the peace in their new world, Grimgar. When all of the stronger candidates join together, those left behind must create a party together to survive: Manato, a charismatic leader and priest; Haruhiro, a nervous thief; Yume, a cheerful hunter; Shihoru, a shy mage; Mogzo, a kind warrior; and Ranta, a rowdy dark knight. Despite its resemblance to one, this is no game—there are no redos or respawns; it is kill or be killed. It is now up to this ragtag group of unlikely fighters to survive together in a world where life and death are separated only by a fine line."
22777,Dragon Ball Kai (2014),7.69,ドラゴンボール改,"Dragon Ball Kai (2014) Action, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen  Funimation Toei Animation PG-13 - Teens 13 or older mastered version of the Majin Buu saga that adheres more to the manga's story."
15487,Kuroko no Basket NG-shuu,7.69,黒子のバスケNG集,"Kuroko no Basket NG-shuu Comedy, School, Shounen, Sports   Production I.G PG-13 - Teens 13 or older mated bloopers, based on the extra section of the original manga series, included with the BD/DVD series for Kuroko no Basket (both limited and normal editions)."
37773,"Yuru Yuri,",7.69,ゆるゆり、,"Yuru Yuri, Slice of Life, Comedy, School, Shoujo Ai Sotsu  Lay-duce PG-13 - Teens 13 or older kari Akaza, Chinatsu Yoshikawa, Kyouko Toshinou, and Yui Funami return to commemorate an exciting occasion! Despite their initial bizarre celebration ideas, they decide to hold a party at their Amusement Club room. With the help of friends from the Student Council, they start preparing for the big day—with a surprise planned for a special someone. Join the girls as they work together to create an enjoyable and memorable party, all the while interacting with one another with their cute and unique quirks."
31783,Yowamushi Pedal: New Generation,7.69,弱虫ペダル NEW GENERATION,"Yowamushi Pedal: New Generation Comedy, Sports, Drama, Shounen TV Tokyo, Shogakukan-Shueisha Productions, TOHO animation, Akita Shoten  TMS Entertainment PG-13 - Teens 13 or older Third season of the Yowamushi Pedal series. With the team's combined strength, the Sohoku High bicycle racing club beat reigning champions Hakone Academy at the Interhigh national race and achieved an impressive overall victory. Now that their hot summer has ended and third-years Kinjou, Makishima, and Tadokoro have retired from the team, first-year participants in the Interhigh Onoda Sakamichi, Imaizumi Shunsuke, and Naruko Shoukichi, along with their new captain second-year Teshima Junta and vice-captain Aoyagi Hajime begin preparing as a ""new team"" for their second consecutive championship at the next Interhigh. In order to retake their throne, their rivals Hakone Academy have also incorporated new members and begun training as a new team. Kyoto Fushimi High is lead by the monstrous racer Midousuji Akira. The nation's top schools are all honing their skills to reach the top of the Interhigh. (Source: Crunchyroll)"
11135,Hybrid Child,7.69,ハイブリッド チャイルド,"Hybrid Child Drama, Historical, Romance, Sci-Fi, Shounen Ai Lantis  Studio Deen PG-13 - Teens 13 or older The skilled craftsman Kuroda created artificial humans called Hybrid Child—creatures who are neither machines nor dolls, but rather a reflection of the love shown to them. While they can feel human emotions and have their own consciousness, they are not real humans and require love to grow. Kotarou Izumi is the young heir to the noble Izumi family, so it is frowned upon when he brings an abandoned Hybrid Child he found in the garbage into their household. His family even attempts to throw away Hazuki—Kotarou's name for the Hybrid Child—multiple times when he is not paying attention. But through overcoming these obstacles, their love and the bond connecting them grow stronger. However, ten years pass before a horrifying realization dawns on them: a Hybrid Child might not have an endless life span. Hybrid Child is a collection of three short love stories, depicting the relationship between the artificial humans and their owners."
14511,Minami-ke Tadaima,7.69,みなみけ ただいま,"Minami-ke Tadaima Comedy, School, Slice of Life  Funimation feel. PG-13 - Teens 13 or older The everyday lives of the Minami sisters continue. Chiaki, the youngest, continues to call people idiots while worshipping her eldest sister. Kana, the middle, still can't figure out that Fujioka's feelings for her are a crush, not a grudge. Haruka, the eldest, still unknowingly avoids Hosaka's advances to invite her to the volleyball team, and after a long day of excitement, the sisters enjoy sitting at the table at their home. (Source: ANN)"
2963,Minami-ke,7.69,みなみけ,"Minami-ke Slice of Life, Comedy, School Starchild Records, Magic Capsule, Eye Move, Sunny Side Up  Daume PG-13 - Teens 13 or older The Minami residence is home to three sisters: the strict and diligent eldest sister Haruka; air-headed and lively Kana; and the youngest, Chiaki, whose sharp tongue spares no one. Living without adult supervision, the sisters share the workload of cooking and laundry, as well as the occasional romantic adventure. From combating chronic laziness to hanging out with friends, there is never a boring day in the Minami household."
4177,Bounen no Xamdou,7.69,亡念のザムド,"Bounen no Xamdou Action, Military, Sci-Fi, Adventure Aniplex, Half H.P Studio Sentai Filmworks Bones PG-13 - Teens 13 or older Sentan Island is a small island surrounded by the Yuden Sea. It exists in a state of dreamlike tranquility, cut off from the war between the Northern Government and the Southern Continent Free Zone. Our hero, Akiyuki Takehara, lives on Sentain Island along with his mother Fusa. He is currently separated from his father, the town doctor Ryuzo, but the bond between father and son remains. One day, after taking Ryuzo the lunch that Fusa has made for him as usual, Akiyuki arrives at school, where he is caught up in an explosion along with his friends, Haru and Furuichi. The explosion produces a mysterious light, which enters Akiyuki's arm, causing him excruciating pain. He's given no time to understand it, however, as the white-haired girl who rode on the bus with him guides him to a power unlike anything he's ever known."
19775,Sidonia no Kishi,7.69,シドニアの騎士,"Sidonia no Kishi Action, Mecha, Sci-Fi, Seinen, Space Starchild Records, Mainichi Broadcasting System, Kodansha, KlockWorx Sentai Filmworks Polygon Pictures R - 17+ (violence & profanity) fter destroying Earth many years ago, the alien race Gauna has been pursuing the remnants of humanity—which, having narrowly escaped, fled across the galaxy in a number of giant seed ships. In the year 3394, Nagate Tanikaze surfaces from his lifelong seclusion deep beneath the seed ship Sidonia in search of food on the upper levels, only to find himself dragged into events unfolding without his knowledge. When the Gauna begin their assault on Sidonia, it's up to Tanikaze—with the help of his fellow soldiers and friends Shizuka Hoshijiro, Izana Shinatose, and Yuhata Midorikawa—to defend humanity's last hope for survival, and defeat their alien foes. Sidonia no Kishi follows Tanikaze as he discovers the world that has been above him his entire life, and becomes the hero Sidonia needs."
42076,Inochi no Tabekata,7.69,いのちの食べ方,"Inochi no Tabekata Music, Horror, Supernatural    R - 17+ (violence & profanity) usic video for Eve's song ""Inochi no Tabekata."""
30311,Kuroko no Basket 3rd Season NG-shuu,7.69,黒子のバスケ3期 NG集,"Kuroko no Basket 3rd Season NG-shuu Comedy, Sports Bandai Visual  Production I.G PG-13 - Teens 13 or older mated bloopers included with the Blu-ray/DVD releases of the Kuroko no Basket 3rd Season ."
324,Kidou Keisatsu Patlabor: On Television,7.69,機動警察パトレイバー ON TELEVISION,"Kidou Keisatsu Patlabor: On Television Comedy, Mecha, Police, Sci-Fi Tohokushinsha Film Corporation Central Park Media, Maiden Japan Sunrise PG-13 - Teens 13 or older In the future, advanced robotics has created heavy robots (""labors"") for use in a variety of functions: construction, fire-fighting, military, and more. However, though the robots are only machines, their operators are also only human—and humans sometimes turn to crime. Since a heavy labor unit can be a dangerous weapon, the police of the future are set to fight fire with fire, using advanced patrol labor units, ""patlabors."" This is the story of the Second Special Vehicles Division, a motley crew of patlabor policemen and women doing their best to fight crime and live a normal life. (Source: ANN)"
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,7.69,わりとヒマな戦隊長の一日,"Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi Comedy Kadokawa Shoten, Happinet Pictures Funimation, Kadokawa Pictures USA Kyoto Animation PG-13 - Teens 13 or older On her day off, Tessa wakes up in her commander chair. After regaining her composure, she notices that her favorite stuffed animal is missing and thus tries to remember what actually transpired the night before. To do so, she will spend time with all the main characters of the Danaan crew, and eventually recalls the events of the previous night."
885,Tenshi no Tamago,7.69,天使のたまご,"Tenshi no Tamago Fantasy, Dementia, Drama Tokuma Shoten Anchor Bay Films Studio Deen PG-13 - Teens 13 or older In a desolate and dark world full of shadows, lives one little girl who seems to do nothing but collect water in jars and protect a large egg she carries everywhere. A mysterious man enters her life... and they discuss the world around them. (Source: ANN)"
290,Seikai no Monshou,7.69,星界の紋章,"Seikai no Monshou Action, Military, Sci-Fi, Space, Romance Bandai Visual, WOWOW Funimation, Bandai Entertainment Sunrise PG-13 - Teens 13 or older In the distant future, humanity is under attack by the Abh Empire, a race of advanced humanoid beings possessing vastly superior technology. As countless worlds fall to the Abh, mankind establishes the Four Nations Alliance—a resistance faction made up of the United Mankind, the Republic of Greater Alcont, the Federation of Hania, and the People's Sovereign of Union Planets. Seikai no Monshou tells the story of Jinto Linn. When he was young, his father—the president of Martine—sold their world in exchange for a high position in the empire. Now a young count, Jinto must learn the ways of Abh nobility and live among those who subjugated his people. Helping him is Lafiel Abriel, an austere Abh princess whom Jinto quickly befriends. While traveling to Jinto's new school in the Abh homeland, their ship is caught in a violent space battle between the fleets of the Alliance and the Abh. Jinto and Abriel are thrust into the conflict, unaware that this skirmish marks the beginning of a full-scale war between the Abh Empire and mankind."
1279,Taiyou no Ko Esteban,7.69,太陽の子エステバン,"Taiyou no Ko Esteban Adventure, Historical, Sci-Fi DiC Entertainment  Studio Pierrot PG-13 - Teens 13 or older 1532. Esteban, age 12 is a foundling from Barcelona, with a mysterious power of ordering the Sun to appear, for which he is called ""Child of the Sun."" Upon the death of his adoptive father, Esteban learns he was rescued as a baby from a sinking ship in the ocean. The mysterious medallion that Esteban wears since ever has a trace somewhere in the New World, probably coming from the Mysterious Cities of Gold. Esteban leaves Spain to find his parents and find out who he is. On the way he meets Zia, an Inca girl who was kidnapped from her people years back and has exactly the same medallion as him. Later on, they are joined by Tao, a young Galapagos robinson, the last descendant of the Empire of Heva, an Empire said to have built the Cities of Gold. Following Coyolite, the shining star represented on their medallions, the three children travel through the unexplored New World, searching for the Cities of Gold, believing that this way is leading them to their lost parents. (Source: ANN)"
38671,Enen no Shouboutai,7.68,炎炎ノ消防隊,"Enen no Shouboutai Action, Supernatural, Shounen Mainichi Broadcasting System, Kodansha, bilibili, DMM pictures, DMM Music Funimation David Production PG-13 - Teens 13 or older Spontaneous Human Combustion: a chaotic phenomenon that has plagued humanity for years, randomly transforming ordinary people into flaming, violent creatures known as Infernals. While Infernals make up the first-generation accounts of Human Combustion, the second and third generations became known as pyrokinetics—people gifted with the ability to manipulate and control their flames while remaining human. To combat the Infernal threat and discover the cause, the Tokyo Armed Forces, Fire Defense Agency, and Holy Church of Sol produced their answer: the Special Fire Force. Young and eager third-generation pyrokinetic Shinra Kusakabe, nicknamed Devil's Footprints for his explosive ability to ignite his feet at will, becomes a member of the lively Special Fire Force Company 8. Upholding the brigade's duty to extinguish the blazing Infernals and lay their souls to rest, Shinra is determined to become a hero who will save the lives of those threatened by the flame terror. However, this is not the hero's game Shinra imagined. The Fire Force is a fractured mess of feuding brigades, abnormal Infernal sightings are increasing all over Tokyo, and a shadowy group is claiming to have answers to the strange fire that caused the death of Shinra's family 12 years ago. Faced with many obstacles within and outside the Fire Force, Shinra fights to uncover the truth behind the burning mysteries that have kept him in the dark."
32268,Koyomimonogatari,7.68,暦物語,"Koyomimonogatari Comedy, Mystery, Supernatural Aniplex, Kodansha Aniplex of America Shaft R - 17+ (violence & profanity) hether it is investigating stone shrines, tracking rumors, or simply playing hide and seek, Koyomi Araragi is always there to fulfill the requests of his friends from both the human and supernatural worlds. Koyomimonogatari tells a series of short stories involving Koyomi as he helps each of the girls in his cohort solve a mystery or kill some time, alongside previously unexplored problems in this essential prelude to his story's last chapter."
33253,Ajin 2nd Season,7.68,亜人 第2クール,"Ajin 2nd Season Action, Horror, Mystery, Seinen, Supernatural TOHO animation, King Records Sentai Filmworks Polygon Pictures R - 17+ (violence & profanity) fter escaping certain death, Kei Nagai and his new companion Kou Nakano plot revenge on Satou, their fellow Ajin who is hellbent on world domination. As Satou embarks on a string of public executions, the human race rushes to come up with a solution to stop the immortal villain. Kei discovers unlikely allies in the form of two former adversaries: high-ranking government official Yuu Tosaki, whose extensive research on Ajin gives him a tactical advantage in the fight against Satou, and Tosaki's Ajin assistant Izumi Shimomura. As his faction continues to gather allies, Kei races against time to put a stop to Satou's crusade before it brings about an end to civilization as he knows it."
18119,Servant x Service,7.68,サーバント×サービス,"Servant x Service Comedy, Seinen, Slice of Life Aniplex, Half H.P Studio, Asahi Broadcasting Aniplex of America A-1 Pictures PG-13 - Teens 13 or older Frustrating, insufficient, and irritating is how most citizens would describe civil servants. However, three new employees are about to discover what really happens behind the scenes. Lucy Yamagami, bent on revenge against the civil servant who allowed her comically long name to be put on her birth certificate; Yutaka Hasebe, an easygoing guy always on the lookout for a place to slack off; and Saya Miyoshi, a nervous first-time worker, are about to experience the underwhelming satisfaction of being government employees. They are supposed to be trained by Taishi Ichimiya, but he has no idea how to do so, even though he has worked there for eight years. With an incompetent senior colleague and unfavorable confrontations with clients, the trio starts to lose faith in their chosen occupation but encourage each other to do their best."
12021,Poyopoyo Kansatsu Nikki,7.68,ポヨポヨ観察日記,"Poyopoyo Kansatsu Nikki Slice of Life, Comedy, Seinen DAX Production, Dream Creation, Möbius Tone  Studio Deen PG - Children oe Sato is a young lady who finds a cat and starts taking care of him. Named Poyo due to his round shape, he quickly becomes a dear member of the Sato family. (Source: ANN)"
42091,Shingeki no Kyojin: Chronicle,7.68,進撃の巨人 〜クロニクル〜,"Shingeki no Kyojin: Chronicle Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprise  Wit Studio R - 17+ (violence & profanity) The compilation film will recap the anime's 59 episodes from seasons one to three."
323,Mousou Dairinin,7.68,妄想代理人,"Mousou Dairinin Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller WOWOW, Asmik Ace, Tohokushinsha Film Corporation Funimation, Geneon Entertainment USA Madhouse R+ - Mild Nudity The infamous Shounen Bat (Lil' Slugger) is terrorizing the residents of Musashino City. Flying around on his rollerblades and beating people down with a golden baseball bat, the assailant seems impossible to catch—much less understand. His first victim, the well-known yet timid character designer Tsukiko Sagi, is suspected of orchestrating the attacks. Believed only by her anthropomorphic pink stuffed animal, Maromi, Tsukiko is just one of Shounen Bat's many victims. As Shounen Bat continues his relentless assault on the town, detectives Keiichi Ikari and Mitsuhiro Maniwa begin to investigate the identity of the attacker. However, more and more people fall victim to the notorious golden bat, and news of the assailant begins circulating around the town. Paranoia starts to set in as chilling rumors spread amongst adults and children alike. Will the two detectives be able to unravel the truth behind Shounen Bat, or will the paranoia get to them first?"
38436,Doupo Cangqiong 3rd Season,7.68,斗破苍穹 第3季,"Doupo Cangqiong 3rd Season Action, Adventure, Demons, Supernatural, Romance, Martial Arts, Fantasy    PG-13 - Teens 13 or older The third season of Doupo Cangqiong ."
22265,Free!: Eternal Summer,7.68,Free!-Eternal Summer-,"Free!: Eternal Summer Slice of Life, Comedy, Sports, Drama, School Lantis, Iwatobi High School Swimming Club, Asahi Broadcasting Funimation Kyoto Animation, Animation Do PG-13 - Teens 13 or older Even though it has been a year since the Iwatobi High School Swim Club has been created, new members have yet to join the club. Now that Haruka Nanase and Makoto Tachibana are senior students, along with their younger friends Nagisa Hazuki and Rei Ryuugazaki, they have to find a way to attract new members. If not, the club will be forced to close the following year due to a lack of membership. Meanwhile, with impending graduation, it is also time for the seniors to decide their plans for the future. Unlike their friend Rin Matsuoka, the new captain of Samezuka Academy Swim Club who is determined to fulfill his dream of being a professional swimmer, Haruka and Makoto are unsure about what career path they want to take. Further problems arise when an old friend of Rin's, Sousuke Yamazaki, comes to the city to study at Samezuka Academy; the recently scouted swimmer's arrival causes tension in the relationship among him, Rin, and Haruka."
